A	6030	3
B	6032	7
A	6034	4
A	6040	1
C	6041	10
B	6043	7
A	6044	2
A	6049	5
B	6052	10
A	6054	4
A	6058	3
B	6061	6
A	6064	4
C	6067	11
A	6070	4
B	6070	7
A	6074	2
A	6080	4
B	6081	7
A	6086	4
B	6091	9
A	6092	4
C	6092	12
A	6096	3
B	6100	10
A	6101	2
A	6105	1
B	6110	6
A	6111	5
A	6117	5
C	6117	12
B	6121	7
A	6123	4
A	6127	5
A	6132	5
B	6132	9
A	6137	3
B	6141	8
C	6141	10
A	6142	4
A	6146	2
A	6152	4
B	6152	8
A	6158	5
A	6162	3
B	6163	8
A	6167	5
C	6167	11
A	6172	2
B	6172	9
A	6178	1
A	6182	4
B	6182	8
A	6188	5
C	6192	13
A	6193	1
B	6193	10
A	6199	4
B	6202	10
A	6203	4
A	6209	5
B	6213	7
A	6215	1
C	6216	12
A	6221	5
B	6222	6
A	6227	2
A	6231	4
B	6232	8
A	6235	3
A	6239	1
C	6241	10
B	6242	8
A	6243	1
A	6247	2
B	6252	10
A	6253	5
A	6257	4
B	6261	9
A	6262	1
C	6266	11
A	6268	2
B	6270	8
A	6272	2
A	6276	3
A	6281	3
B	6281	8
A	6285	1
C	6290	13
A	6291	3
B	6292	9
A	6295	4
A	6300	5
B	6301	7
A	6305	4
A	6310	1
B	6312	8
A	6314	1
C	6314	10
A	6318	2
B	6321	6
A	6323	1
A	6327	4
A	6331	2
B	6331	10
A	6336	2
B	6340	7
C	6340	13
A	6342	2
A	6347	1
B	6350	7
A	6352	1
A	6357	2
B	6359	9
A	6362	1
C	6365	10
A	6366	3
B	6370	9
A	6371	4
A	6376	3
B	6379	9
A	6382	4
A	6388	3
C	6389	11
B	6390	9
A	6393	3
A	6397	3
B	6401	7
A	6403	4
A	6407	1
B	6412	8
A	6413	4
C	6413	11
A	6417	1
A	6422	5
B	6422	8
A	6427	3
A	6431	3
B	6433	6
A	6437	4
C	6438	12
A	6443	4
B	6443	7
A	6449	3
B	6452	10
A	6454	4
A	6458	1
B	6462	8
A	6463	2
C	6463	13
A	6467	3
A	6471	2
B	6473	9
A	6476	5
A	6480	2
B	6483	7
A	6485	4
C	6487	13
A	6489	1
A	6494	2
B	6494	6
A	6499	2
B	6503	9
A	6505	3
A	6510	1
C	6513	9
A	6514	2
B	6514	10
A	6520	3
A	6525	5
B	6525	7
A	6530	5
B	6535	9
A	6536	4
C	6538	13
A	6541	4
B	6544	6
A	6545	5
A	6550	2
B	6554	8
A	6556	5
A	6560	1
B	6563	7
C	6563	10
A	6566	5
A	6571	1
B	6573	8
A	6577	2
A	6583	5
B	6583	7
A	6588	3
C	6589	11
B	6593	6
A	6594	2
A	6598	4
B	6602	10
A	6603	4
A	6607	5
B	6611	6
A	6612	4
C	6614	9
A	6617	4
B	6622	10
A	6623	3
A	6628	5
B	6633	6
A	6634	4
C	6639	9
A	6640	1
B	6643	10
A	6644	5
A	6648	1
A	6653	1
B	6653	9
A	6658	3
A	6662	5
B	6664	9
C	6664	11
A	6668	1
A	6672	2
B	6673	9
A	6676	1
A	6682	1
B	6682	8
A	6687	4
C	6688	11
A	6691	4
B	6691	9
A	6695	5
A	6700	2
B	6701	8
A	6706	5
A	6710	3
B	6712	9
C	6712	11
A	6715	4
A	6719	3
B	6722	10
A	6725	1
A	6730	4
B	6733	10
A	6735	5
C	6737	12
A	6740	2
B	6742	8
A	6746	3
A	6751	5
B	6752	10
A	6757	5
A	6761	1
C	6761	11
B	6763	6
A	6765	5
A	6771	2
B	6773	7
A	6776	3
A	6780	2
B	6782	7
A	6786	2
C	6787	10
A	6790	5
B	6793	6
A	6795	4
A	6799	4
B	6802	7
A	6804	5
A	6808	3
C	6811	12
B	6813	6
A	6814	1
A	6818	1
A	6824	4
B	6824	7
A	6830	4
B	6833	9
A	6835	2
C	6835	10
A	6839	1
B	6844	9
A	6845	2
A	6850	2
B	6854	10
A	6855	2
A	6859	1
C	6860	11
A	6863	3
B	6865	6
A	6867	5
A	6872	2
B	6876	10
A	6878	4
A	6882	1
B	6885	9
A	6886	3
C	6886	9
A	6892	1
B	6894	7
A	6897	3
A	6902	2
B	6904	10
A	6907	4
C	6911	12
A	6913	2
B	6913	7
A	6919	4
B	6922	10
A	6924	2
A	6928	4
B	6933	7
A	6934	3
C	6937	11
A	6939	2
B	6943	6
A	6944	3
A	6949	5
B	6954	7
A	6955	3
A	6959	1
C	6962	9
A	6963	4
B	6965	7
A	6967	5
A	6973	4
B	6975	9
A	6978	2
A	6984	5
B	6984	6
C	6987	11
A	6989	5
A	6993	5
B	6993	10
A	6997	2
A	7002	2
B	7004	10
A	7007	1
C	7011	9
A	7013	2
B	7014	7
A	7019	4
A	7023	4
B	7025	9
A	7027	2
A	7033	2
B	7034	7
C	7037	12
A	7038	5
A	7042	3
B	7045	7
A	7047	2
A	7053	3
B	7054	6
A	7058	2
C	7061	9
A	7063	1
B	7064	6
A	7067	2
A	7071	3
B	7073	8
A	7075	4
A	7081	1
B	7082	6
A	7085	3
C	7087	9
A	7091	2
B	7092	9
A	7097	3
A	7101	4
B	7103	7
A	7106	3
A	7112	1
C	7112	12
B	7114	6
A	7116	4
A	7122	5
B	7124	9
A	7126	3
A	7132	1
B	7134	8
C	7136	13
A	7138	3
A	7142	5
B	7143	7
A	7148	4
B	7152	9
A	7153	1
A	7158	3
C	7161	10
A	7163	2
B	7163	8
A	7167	5
A	7173	3
B	7173	7
A	7177	2
A	7181	3
B	7184	9
C	7185	11
A	7186	5
A	7192	4
B	7193	6
A	7198	2
B	7202	7
A	7204	4
A	7209	1
C	7211	11
B	7213	10
A	7215	5
A	7219	2
B	7222	7
A	7224	2
A	7229	2
B	7231	10
A	7235	2
C	7236	11
A	7240	4
B	7241	9
A	7246	2
A	7250	1
B	7251	10
A	7255	5
B	7260	9
C	7260	13
A	7261	1
A	7266	3
B	7269	9
A	7271	5
A	7277	2
B	7278	6
A	7283	3
C	7286	11
B	7287	6
A	7289	4
A	7293	4
B	7297	7
A	7299	4
A	7304	2
B	7306	6
A	7310	3
C	7310	11
A	7314	3
B	7317	6
A	7319	3
A	7324	3
A	7328	2
B	7328	8
A	7332	2
C	7335	13
A	7336	1
B	7337	9
A	7341	4
A	7347	3
B	7347	8
A	7351	3
B	7356	10
A	7357	3
C	7360	13
A	7362	4
B	7365	8
A	7367	1
A	7371	1
A	7376	1
B	7376	10
A	7382	3
C	7384	11
B	7385	7
A	7386	2
A	7391	5
B	7394	9
A	7397	5
A	7401	1
B	7405	10
A	7406	5
C	7409	12
A	7411	3
B	7414	10
A	7417	5
A	7423	2
B	7423	8
A	7427	2
A	7433	4
C	7433	10
B	7434	7
A	7438	4
A	7444	5
B	7445	9
A	7449	3
A	7453	5
B	7454	6
A	7457	4
C	7458	11
A	7463	5
B	7463	7
A	7468	4
B	7472	10
A	7474	2
A	7478	4
B	7482	6
A	7483	4
C	7483	11
A	7487	1
A	7491	2
B	7493	8
A	7495	4
A	7499	3
B	7503	9
A	7504	4
A	7508	3
C	7508	12
A	7512	4
B	7514	10
A	7516	4
A	7522	1
B	7523	6
A	7526	4
A	7530	3
B	7532	8
C	7534	11
A	7535	5
A	7540	1
B	7542	8
A	7544	4
A	7550	4
B	7552	9
A	7556	2
C	7560	10
A	7562	5
B	7563	9
A	7567	5
A	7572	3
B	7574	7
A	7578	1
A	7583	3
C	7584	12
B	7585	10
A	7588	3
A	7594	4
B	7594	8
A	7598	1
A	7603	4
B	7604	8
A	7608	2
C	7610	13
A	7613	1
B	7614	6
A	7618	5
A	7622	4
B	7623	9
A	7627	3
A	7631	3
B	7632	6
C	7634	11
A	7637	5
B	7641	6
A	7643	4
A	7647	4
A	7651	5
B	7651	10
A	7656	1
C	7658	11
B	7660	10
A	7662	2
A	7666	5
B	7670	6
A	7671	4
A	7677	2
B	7679	6
A	7682	1
C	7684	13
A	7688	4
B	7690	8
A	7693	3
A	7698	3
B	7700	7
A	7702	1
A	7708	1
B	7710	9
C	7710	12
A	7714	4
A	7720	5
B	7721	8
A	7724	1
A	7730	1
B	7732	8
A	7734	4
C	7734	10
A	7738	3
B	7741	6
A	7742	2
A	7748	5
B	7751	9
A	7752	4
A	7758	2
C	7760	12
B	7761	9
A	7763	4
A	7767	1
B	7771	7
A	7772	2
A	7776	3
A	7780	2
B	7780	10
C	7785	10
A	7786	5
B	7789	7
A	7791	2
A	7796	4
B	7799	10
A	7800	1
A	7805	3
C	7809	13
B	7810	9
A	7811	3
A	7817	3
B	7821	6
A	7823	3
A	7828	2
B	7831	9
A	7833	1
C	7833	9
A	7839	2
B	7842	9
A	7843	5
A	7848	5
A	7852	1
B	7852	10
C	7857	12
A	7858	1
B	7861	10
A	7864	2
A	7870	2
B	7871	7
A	7874	4
A	7878	1
B	7881	7
A	7882	4
C	7883	10
A	7888	4
B	7891	10
A	7893	5
A	7899	5
B	7902	8
A	7903	5
A	7909	2
C	7909	12
B	7911	10
A	7915	3
A	7919	3
B	7922	8
A	7923	3
A	7928	3
A	7932	4
B	7933	10
C	7933	12
A	7938	4
A	7944	3
B	7944	7
A	7950	4
B	7955	10
A	7956	4
C	7957	13
A	7960	2
A	7965	1
B	7965	6
A	7969	2
A	7973	1
B	7975	7
A	7979	5
C	7981	9
A	7983	4
B	7986	8
A	7989	5
A	7993	1
B	7995	7
A	7997	4
A	8002	1
B	8004	10
A	8006	5
C	8006	10
A	8011	1
B	8014	8
A	8015	2
A	8021	2
A	8025	3
B	8025	7
A	8029	2
C	8032	13
A	8033	1
B	8035	6
A	8038	2
A	8043	3
B	8044	10
A	8047	4
A	8051	1
B	8053	10
A	8057	4
C	8057	11
A	8062	2
B	8063	7
A	8067	5
A	8072	4
B	8073	8
A	8078	2
C	8081	10
B	8082	6
A	8084	4
A	8090	2
B	8091	9
A	8095	4
B	8100	9
A	8101	3
A	8106	5
C	8107	11
B	8109	8
A	8111	4
A	8115	5
B	8118	9
A	8121	3
A	8127	3
B	8128	6
A	8131	2
C	8133	10
A	8136	5
B	8139	6
A	8142	3
A	8148	5
B	8150	10
A	8154	2
C	8158	9
A	8159	4
B	8160	8
A	8164	1
A	8169	1
B	8171	10
A	8175	1
A	8180	1
B	8181	8
C	8184	9
A	8185	2
A	8189	2
B	8192	10
A	8195	4
A	8201	4
B	8202	8
A	8205	3
A	8209	3
C	8209	12
B	8212	10
A	8213	5
A	8219	5
B	8223	6
A	8224	4
A	8229	2
B	8232	7
C	8234	10
A	8235	1
A	8239	3
B	8242	7
A	8244	1
A	8248	3
B	8251	6
A	8254	5
A	8258	3
C	8258	9
B	8260	9
A	8262	2
A	8266	2
B	8270	7
A	8272	4
A	8276	5
B	8279	8
A	8281	4
C	8283	9
A	8285	4
A	8289	3
B	8289	10
A	8295	5
B	8298	7
A	8299	1
A	8303	1
C	8307	13
B	8308	10
A	8309	3
A	8315	3
B	8317	8
A	8319	3
A	8324	4
B	8328	7
A	8329	4
C	8333	9
A	8334	2
A	8338	4
B	8338	6
A	8343	4
A	8347	3
B	8347	10
A	8353	5
B	8357	8
A	8358	4
C	8358	10
A	8362	3
A	8367	2
B	8367	7
A	8373	5
B	8377	7
A	8379	2
C	8382	12
A	8383	1
B	8387	7
A	8388	2
A	8393	3
A	8398	5
B	8398	6
A	8404	2
B	8407	6
C	8408	10
A	8410	2
A	8416	3
B	8416	10
A	8422	3
B	8425	10
A	8426	5
A	8432	3
C	8432	9
B	8436	7
A	8437	4
A	8441	5
A	8446	4
B	8446	6
A	8451	2
A	8455	1
B	8456	9
C	8456	11
A	8460	4
A	8465	5
B	8465	7
A	8470	5
A	8475	5
B	8475	10
A	8479	5
C	8480	10
A	8484	4
B	8484	6
A	8489	2
A	8494	5
B	8495	9
A	8500	2
B	8504	10
A	8505	1
C	8506	9
A	8509	4
A	8514	5
B	8514	6
A	8518	2
A	8522	4
B	8524	9
A	8528	3
C	8531	10
A	8533	4
B	8535	10
A	8539	4
A	8544	3
B	8545	9
A	8548	5
A	8554	3
B	8554	8
C	8555	9
A	8558	5
A	8563	4
B	8563	6
A	8569	2
B	8572	6
A	8573	3
A	8577	1
C	8581	12
A	8582	1
B	8582	7
A	8586	5
A	8591	5
B	8591	8
A	8597	4
B	8600	7
A	8601	4
A	8605	4
C	8605	13
A	8610	2
B	8611	10
A	8615	4
A	8620	5
B	8622	6
A	8624	1
A	8628	1
C	8629	12
B	8633	10
A	8634	2
A	8640	2
B	8642	10
A	8644	3
A	8650	3
B	8653	10
C	8653	12
A	8655	3
A	8661	2
B	8664	10
A	8666	5
A	8672	1
B	8673	9
A	8676	4
C	8679	10
A	8682	1
B	8682	7
A	8686	2
A	8691	2
B	8691	9
A	8696	4
B	8700	10
A	8702	1
C	8703	11
A	8707	4
B	8710	6
A	8712	1
A	8717	5
B	8719	6
A	8721	5
A	8725	3
C	8727	10
B	8730	10
A	8731	5
A	8735	3
B	8740	7
A	8741	1
A	8746	2
B	8750	10
A	8751	4
C	8753	9
A	8755	2
A	8759	4
B	8761	10
A	8765	1
A	8769	3
B	8770	6
A	8775	2
C	8778	12
A	8780	3
B	8780	9
A	8785	5
A	8790	2
B	8791	10
A	8795	4
B	8800	6
A	8801	1
C	8803	9
A	8806	3
B	8810	9
A	8812	3
A	8818	2
B	8819	9
A	8822	4
A	8826	2
B	8828	9
C	8829	12
A	8832	4
A	8838	1
B	8838	7
A	8842	2
A	8846	5
B	8849	7
A	8850	2
C	8854	10
A	8856	4
B	8858	6
A	8860	2
A	8866	4
B	8869	6
A	8872	4
A	8877	3
B	8878	7
C	8879	9
A	8881	1
A	8885	4
B	8889	8
A	8890	2
A	8894	3
A	8898	3
B	8898	10
A	8902	2
C	8903	11
B	8907	7
A	8908	5
A	8912	5
A	8916	2
B	8917	9
A	8922	1
A	8927	2
B	8927	10
C	8929	12
A	8933	3
B	8936	6
A	8939	1
A	8944	5
B	8946	8
A	8950	2
C	8953	11
A	8954	1
B	8957	8
A	8958	3
A	8964	3
B	8968	9
A	8970	3
A	8976	1
B	8978	8
C	8978	13
A	8981	5
A	8986	1
B	8987	6
A	8992	1
B	8996	9
A	8997	5
A	9001	3
C	9002	13
A	9005	5
B	9005	7
A	9011	1
B	9014	9
A	9016	3
A	9020	3
A	9025	4
B	9025	9
C	9028	9
A	9029	5
A	9034	4
B	9035	6
A	9039	5
A	9044	3
B	9044	8
A	9049	1
C	9052	11
B	9054	9
A	9055	4
A	9060	3
B	9063	6
A	9066	5
A	9070	2
B	9073	6
A	9075	4
C	9076	11
A	9079	3
B	9084	8
A	9085	3
A	9089	1
A	9093	1
B	9094	6
A	9098	1
C	9102	12
A	9103	3
B	9105	9
A	9109	5
A	9114	4
B	9116	7
A	9118	2
A	9123	5
B	9125	8
C	9126	10
A	9127	5
A	9132	5
A	9136	3
B	9136	8
A	9140	3
B	9145	10
A	9146	4
A	9150	4
C	9152	11
A	9156	1
B	9156	9
A	9160	4
A	9166	3
B	9166	6
A	9171	3
A	9175	2
B	9176	10
C	9177	12
A	9181	3
A	9186	2
B	9186	6
A	9191	5
A	9195	4
B	9195	7
A	9200	3
C	9202	11
A	9205	3
B	9205	8
A	9211	2
B	9216	10
A	9217	4
A	9223	3
B	9226	10
C	9226	10
A	9228	1
A	9233	3
B	9235	10
A	9238	3
A	9243	4
B	9245	8
A	9249	2
C	9250	13
A	9253	5
B	9254	10
A	9257	1
A	9263	2
B	9264	6
A	9269	3
B	9274	7
A	9275	1
C	9275	12
A	9280	2
B	9283	10
A	9284	4
A	9290	3
B	9293	6
A	9295	2
A	9299	2
C	9299	12
A	9303	1
B	9304	7
A	9308	1
A	9313	4
B	9314	7
A	9319	5
A	9323	3
B	9324	9
C	9324	12
A	9328	4
A	9334	2
B	9335	8
A	9340	3
A	9345	1
B	9346	10
C	9349	10
A	9350	1
A	9356	4
B	9356	10
A	9360	2
A	9364	4
B	9367	6
A	9368	1
C	9373	13
A	9374	1
B	9378	6
A	9380	1
A	9384	3
A	9388	2
B	9388	7
A	9392	1
A	9398	5
B	9399	9
C	9399	9
A	9403	1
A	9408	5
B	9408	7
A	9414	2
B	9418	6
A	9419	1
A	9423	2
C	9423	13
A	9428	2
B	9428	7
A	9432	2
A	9437	4
B	9437	8
A	9441	5
A	9446	2
B	9448	7
C	9448	13
A	9452	3
A	9456	2
B	9457	7
A	9461	1
A	9466	3
B	9468	7
A	9472	2
C	9473	11
B	9477	10
A	9478	3
A	9483	2
B	9486	8
A	9487	2
A	9492	1
B	9495	9
A	9498	5
C	9498	13
A	9503	3
B	9504	6
A	9507	2
A	9513	2
B	9514	10
A	9519	3
B	9524	9
C	9524	13
A	9525	4
A	9529	5
A	9534	1
B	9535	8
A	9540	4
A	9545	2
B	9545	8
A	9550	5
C	9550	10
B	9554	10
A	9556	1
A	9561	5
B	9564	9
A	9567	5
A	9572	5
B	9575	10
C	9575	11
A	9577	3
A	9581	4
A	9586	2
B	9586	7
A	9591	5
A	9595	2
B	9597	9
A	9599	5
C	9601	11
A	9603	4
B	9606	8
A	9609	5
A	9614	5
B	9617	7
A	9619	3
A	9625	4
C	9625	12
B	9628	8
A	9631	1
A	9635	2
B	9638	8
A	9639	4
A	9645	2
B	9649	7
A	9651	3
C	9651	13
A	9657	2
B	9660	7
A	9661	5
A	9665	4
A	9670	2
B	9671	6
A	9674	4
C	9675	10
A	9680	4
B	9682	6
A	9684	5
A	9688	2
B	9692	6
A	9693	4
A	9698	5
C	9700	13
B	9702	6
A	9703	1
A	9708	2
B	9712	6
A	9713	3
A	9719	1
B	9723	8
A	9724	4
C	9726	12
A	9730	3
B	9734	7
A	9735	3
A	9741	3
B	9744	10
A	9747	2
A	9751	5
C	9751	10
B	9754	10
A	9755	4
A	9760	3
B	9763	7
A	9765	5
A	9769	3
B	9773	7
A	9775	2
C	9776	9
A	9779	4
B	9782	6
A	9784	5
A	9789	2
B	9792	6
A	9794	5
A	9798	2
C	9800	10
B	9803	6
A	9804	1
A	9808	2
A	9814	3
B	9814	9
A	9820	4
A	9825	2
B	9825	8
C	9826	10
A	9830	2
A	9835	5
B	9836	9
A	9839	3
A	9843	4
B	9847	8
A	9849	5
C	9852	10
A	9855	3
B	9857	6
A	9861	2
A	9867	2
B	9868	7
A	9872	5
A	9877	1
C	9877	13
B	9878	7
A	9881	3
A	9887	2
B	9887	9
A	9893	5
B	9897	8
A	9899	1
C	9903	13
A	9904	2
B	9908	9
A	9910	1
A	9916	1
B	9919	10
A	9921	4
A	9925	2
C	9928	13
B	9930	9
A	9931	1
A	9936	3
B	9939	8
A	9940	1
A	9945	3
B	9949	7
A	9950	1
C	9954	10
A	9955	2
B	9959	9
A	9960	5
A	9966	5
B	9970	6
A	9972	3
A	9976	2
C	9979	10
A	9980	1
B	9980	10
A	9986	3
B	9989	9
A	9991	2
A	9996	1
B	9998	10
A	10000	1
A	10004	3
C	10004	12
A	10009	4
B	10009	9
A	10015	5
A	10019	1
B	10019	7
A	10023	4
A	10027	1
C	10029	10
B	10030	8
A	10032	4
A	10036	2
B	10041	10
A	10042	1
A	10046	5
A	10051	4
B	10051	6
C	10054	10
A	10057	5
A	10061	5
B	10061	10
A	10066	1
B	10071	7
A	10072	1
A	10077	2
C	10078	11
A	10082	4
B	10082	9
A	10087	3
A	10092	2
B	10092	8
A	10098	2
C	10102	12
A	10103	5
B	10103	8
A	10107	2
A	10113	4
B	10114	8
A	10118	1
B	10123	8
A	10124	3
C	10126	10
A	10129	5
B	10133	7
A	10134	1
A	10139	1
B	10142	10
A	10144	1
A	10148	1
C	10151	10
A	10152	3
B	10152	9
A	10157	5
B	10161	7
A	10163	1
A	10167	1
B	10170	10
A	10171	2
A	10175	2
C	10177	12
B	10179	6
A	10180	2
A	10186	1
A	10190	1
B	10190	8
A	10194	4
A	10199	5
B	10201	10
C	10202	9
A	10204	2
A	10210	3
B	10212	10
A	10214	5
A	10218	2
B	10222	9
A	10223	3
A	10227	3
C	10228	10
B	10231	9
A	10232	5
A	10237	1
B	10240	6
A	10243	5
A	10248	1
B	10249	10
A	10253	1
C	10253	12
A	10259	5
B	10260	10
A	10265	4
A	10270	5
B	10270	8
A	10276	5
C	10278	12
B	10279	10
A	10280	3
A	10284	2
B	10289	9
A	10290	1
A	10294	5
A	10299	5
B	10300	9
C	10302	13
A	10304	4
A	10308	1
B	10311	8
A	10312	5
A	10317	4
A	10321	3
B	10322	6
A	10325	5
C	10328	12
A	10330	3
B	10331	7
A	10335	1
A	10339	4
B	10342	8
A	10343	3
A	10348	2
B	10352	6
A	10353	4
C	10353	10
A	10358	1
B	10361	8
A	10363	5
A	10369	4
B	10371	7
A	10373	5
C	10378	9
A	10379	2
B	10382	6
A	10384	1
A	10390	2
B	10392	7
A	10396	1
A	10402	5
B	10402	9
C	10402	13
A	10407	3
B	10411	7
A	10413	4
A	10418	3
B	10422	10
A	10423	4
C	10427	11
A	10429	2
B	10433	9
A	10434	5
A	10440	1
B	10444	8
A	10446	3
A	10450	3
C	10452	12
B	10454	9
A	10455	4
A	10460	4
A	10465	1
B	10465	6
A	10471	3
A	10476	5
B	10476	6
C	10476	11
A	10480	5
A	10486	3
B	10486	10
A	10491	1
A	10495	4
B	10496	7
A	10499	4
C	10501	9
A	10503	1
B	10505	6
A	10507	2
A	10512	3
B	10516	9
A	10517	4
A	10522	3
A	10526	2
B	10526	6
C	10527	11
A	10532	5
B	10536	9
A	10538	1
A	10544	1
B	10547	10
A	10550	2
C	10552	9
A	10554	1
B	10556	10
A	10559	1
A	10564	4
B	10567	6
A	10568	3
A	10574	5
B	10578	8
C	10578	9
A	10580	3
A	10586	4
B	10588	7
A	10590	5
A	10594	2
B	10597	8
A	10598	3
A	10602	4
C	10604	10
A	10608	1
B	10608	9
A	10614	2
A	10619	5
B	10619	9
A	10625	1
B	10630	10
C	10630	12
A	10631	2
A	10635	1
B	10640	6
A	10641	3
A	10647	1
A	10651	1
B	10651	6
A	10656	4
C	10656	10
A	10660	4
B	10662	9
A	10665	2
A	10671	1
B	10672	6
A	10675	1
A	10679	1
C	10681	9
B	10682	10
A	10685	1
A	10690	4
B	10691	7
A	10696	2
A	10702	1
B	10702	10
A	10707	2
C	10707	10
A	10713	3
B	10713	8
A	10717	4
B	10722	10
A	10723	2
A	10729	1
B	10731	8
C	10731	9
A	10733	4
A	10739	2
B	10740	6
A	10745	2
A	10751	2
B	10751	8
A	10755	1
C	10755	10
A	10759	5
B	10762	9
A	10763	3
A	10768	1
B	10773	9
A	10774	5
A	10778	1
C	10781	10
A	10784	2
B	10784	10
A	10790	1
B	10794	6
A	10796	3
A	10801	1
B	10803	8
C	10805	12
A	10806	5
A	10810	1
B	10812	10
A	10814	2
A	10819	4
B	10822	10
A	10824	3
A	10830	3
C	10830	9
B	10832	7
A	10836	2
A	10840	2
B	10842	8
A	10845	4
A	10851	5
B	10851	10
C	10855	13
A	10857	1
B	10862	10
A	10863	1
A	10868	5
B	10872	8
A	10873	3
A	10877	4
A	10881	1
B	10881	9
C	10881	9
A	10885	5
A	10890	5
B	10891	10
A	10894	4
A	10898	2
B	10901	10
A	10902	2
A	10907	5
C	10907	11
B	10912	6
A	10913	1
A	10919	4
B	10922	6
A	10925	1
A	10931	4
B	10931	6
C	10932	9
A	10936	4
B	10941	10
A	10942	5
A	10947	5
B	10951	9
A	10953	2
A	10957	5
C	10957	9
B	10960	6
A	10962	3
A	10966	2
B	10970	7
A	10972	1
A	10977	5
B	10981	8
C	10981	11
A	10982	1
A	10987	2
A	10991	2
B	10992	6
A	10995	4
A	11001	2
B	11002	10
A	11007	4
C	11007	9
B	11011	9
A	11012	4
A	11017	3
A	11021	3
B	11022	7
A	11027	4
C	11031	11
B	11032	10
A	11033	1
A	11038	4
B	11041	9
A	11042	1
A	11046	1
A	11052	4
B	11052	10
A	11057	3
C	11057	13
B	11061	8
A	11063	5
A	11067	4
B	11070	6
A	11072	1
A	11076	5
B	11080	8
A	11081	2
C	11082	9
A	11085	5
A	11090	2
B	11090	6
A	11094	3
A	11099	4
B	11101	8
A	11104	1
C	11108	11
A	11110	3
B	11112	8
A	11116	5
A	11120	2
B	11123	7
A	11124	5
A	11130	1
B	11132	6
C	11132	12
A	11136	2
A	11141	5
B	11142	7
A	11145	2
A	11149	5
B	11151	6
A	11154	4
C	11157	9
A	11160	2
B	11162	10
A	11164	2
A	11168	3
B	11171	8
A	11173	3
A	11178	5
B	11180	8
C	11181	10
A	11183	4
A	11187	1
A	11191	4
B	11191	6
A	11195	4
A	11199	1
B	11201	8
A	11205	1
C	11207	12
B	11210	9
A	11211	1
A	11217	4
B	11220	10
A	11223	3
A	11227	1
B	11230	6
A	11231	2
C	11231	12
A	11235	3
B	11239	7
A	11240	3
A	11245	1
B	11248	10
A	11251	5
A	11255	5
A	11259	5
B	11259	10
A	11263	5
A	11268	1
B	11269	8
A	11272	1
A	11278	3
B	11279	10
A	11284	2
B	11288	8
A	11290	1
A	11296	4
B	11298	7
A	11301	1
A	11306	2
B	11309	7
A	11311	3
A	11315	2
B	11320	9
A	11321	5
A	11326	1
B	11329	7
A	11330	5
A	11335	3
B	11339	8
A	11341	5
A	11345	2
B	11349	9
A	11351	4
A	11356	5
B	11359	8
A	11361	2
A	11366	1
B	11370	8
A	11372	3
A	11376	2
B	11379	6
A	11380	5
A	11384	5
A	11390	3
B	11390	6
A	11395	2
A	11401	3
B	11401	10
A	11406	4
B	11410	9
A	11411	5
A	11417	5
B	11419	10
A	11421	5
A	11426	2
B	11428	9
A	11432	3
A	11436	3
B	11439	6
A	11442	4
A	11447	4
B	11450	8
A	11451	5
A	11457	1
B	11459	6
A	11462	2
A	11468	2
B	11469	10
A	11474	5
A	11479	5
B	11480	8
A	11483	5
A	11489	2
B	11490	9
A	11495	3
A	11500	2
B	11500	7
A	11506	3
A	11510	1
B	11511	7
A	11516	5
B	11520	9
A	11522	4
A	11528	5
B	11531	10
A	11532	2
A	11537	4
B	11540	7
A	11541	4
A	11545	1
B	11550	7
A	11551	5
A	11555	2
B	11559	7
A	11561	4
A	11567	2
B	11570	8
A	11573	2
A	11579	5
B	11581	10
A	11583	3
A	11589	4
B	11592	8
A	11595	3
A	11599	3
B	11602	10
A	11603	4
A	11607	3
B	11611	8
A	11612	4
A	11616	5
A	11621	3
B	11621	6
A	11627	5
B	11630	10
A	11631	5
A	11637	4
B	11640	6
A	11642	2
A	11648	5
B	11650	9
A	11653	4
A	11658	4
B	11661	9
A	11662	4
A	11666	3
A	11671	5
B	11672	10
A	11676	5
A	11681	2
B	11681	10
A	11686	2
A	11692	1
B	11692	9
A	11697	3
A	11702	2
B	11702	10
A	11707	1
A	11712	5
B	11713	10
A	11718	3
B	11722	6
A	11724	4
A	11729	1
B	11732	9
A	11734	5
A	11739	2
B	11741	10
A	11745	4
A	11750	5
B	11752	6
A	11755	4
A	11760	5
B	11763	6
A	11766	3
A	11771	3
B	11773	9
A	11775	4
A	11781	1
B	11784	8
A	11786	3
A	11790	5
B	11794	6
A	11796	1
A	11800	4
B	11803	6
A	11806	5
A	11811	5
B	11813	8
A	11816	5
A	11822	4
B	11823	6
A	11828	3
B	11832	7
A	11834	5
A	11840	3
B	11843	7
A	11845	1
A	11850	5
B	11853	7
A	11854	5
A	11858	1
B	11863	10
A	11864	4
A	11870	2
B	11874	6
A	11876	5
A	11881	1
B	11884	9
A	11886	4
A	11892	1
B	11894	9
A	11898	5
A	11904	3
B	11905	8
A	11910	4
A	11915	1
B	11916	7
A	11921	4
B	11925	9
A	11927	3
A	11931	4
B	11934	10
A	11936	5
A	11941	5
B	11944	7
A	11946	4
A	11950	4
B	11953	7
A	11956	4
A	11961	5
B	11964	6
A	11966	5
A	11972	5
B	11973	8
A	11976	4
A	11980	4
B	11983	9
A	11985	2
A	11990	1
B	11994	9
A	11995	2
A	11999	5
